round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
711,"(-407.0, 0.0)","(108.5, 440.5)",2,2,79292.25,71565.0,440.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
712,"(-241.5, 440.5)","(-407.0, -241.5)",1,1,79391.75,71323.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
713,"(-305.5, -49.0)","(-49.0, 108.5)",2,1,79421.5,71274.5,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
714,"(-407.0, -49.0)","(108.5, 440.5)",2,2,79696.0,71715.0,440.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
715,"(-241.5, 309.5)","(-49.0, 440.5)",2,1,79891.75,71666.0,-49.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
716,"(-407.0, -241.5)","(-305.5, 440.5)",2,1,79959.25,71360.5,-305.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
717,"(-407.0, -241.5)","(-407.0, -49.0)",2,2,79731.25,71311.5,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
718,"(-49.0, 440.5)","(-407.0, 309.5)",1,2,79927.0,71752.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
719,"(-305.5, 309.5)","(108.5, 210.5)",2,1,80086.5,71860.5,108.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
720,"(-305.5, 108.5)","(-241.5, 108.5)",2,1,80020.0,71619.0,-241.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.5
721,"(108.5, 210.5)","(-49.0, 440.5)",2,2,80215.75,72059.5,440.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
722,"(108.5, 440.5)","(-407.0, 0.0)",1,2,80490.25,72500.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
723,"(-305.5, 0.0)","(-241.5, 0.0)",2,2,80369.5,72500.0,0.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
724,"(108.5, 440.5)","(-49.0, 0.0)",1,2,80644.0,72940.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
725,"(-407.0, 0.0)","(108.5, 440.5)",2,2,80918.5,73381.0,440.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
726,"(-305.5, -49.0)","(-407.0, -305.5)",1,1,80741.25,73075.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
727,"(-49.0, 0.0)","(-305.5, -241.5)",1,1,80716.75,73026.5,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
728,"(440.5, 0.0)","(108.5, 0.0)",1,2,80937.0,73026.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
729,"(-241.5, 440.5)","(309.5, 440.5)",2,2,81312.0,73467.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
730,"(309.5, 0.0)","(-241.5, 210.5)",1,2,81466.75,73467.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
731,"(-241.5, -49.0)","(108.5, 210.5)",2,2,81626.25,73677.5,210.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
732,"(-305.5, 210.5)","(210.5, 440.5)",2,2,81951.75,74118.0,440.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
733,"(210.5, 440.5)","(-305.5, 309.5)",1,2,82277.25,74558.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
734,"(108.5, 309.5)","(-241.5, -49.0)",1,1,82486.25,74667.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
735,"(-241.5, 0.0)","(440.5, 0.0)",2,2,82706.5,74667.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
736,"(-241.5, -49.0)","(-241.5, 0.0)",2,1,82585.75,74425.5,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
737,"(-49.0, 210.5)","(-407.0, 309.5)",1,2,82666.5,74636.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
738,"(-241.5, 108.5)","(-407.0, 210.5)",1,1,82600.0,74394.5,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
739,"(-241.5, 210.5)","(108.5, 440.5)",2,2,82874.5,74835.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
740,"(-241.5, 440.5)","(-305.5, 0.0)",1,1,82974.0,74593.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
741,"(-305.5, 440.5)","(210.5, 440.5)",2,1,83299.5,74804.0,210.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
742,"(-241.5, 210.5)","(-407.0, -49.0)",1,2,83284.0,75014.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
743,"(-241.5, 108.5)","(309.5, 440.5)",2,1,83659.0,75324.0,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
744,"(-305.5, 210.5)","(-407.0, -305.5)",1,2,83611.5,75534.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
745,"(210.5, 440.5)","(-241.5, 0.0)",1,2,83937.0,75975.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
746,"(-241.5, 309.5)","(-305.5, -241.5)",1,2,83971.0,76284.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
747,"(-305.5, 309.5)","(-49.0, 440.5)",2,2,84166.75,76725.0,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
748,"(108.5, 440.5)","(-407.0, 440.5)",1,2,84441.25,77165.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
749,"(-407.0, 309.5)","(210.5, 309.5)",2,1,84701.25,77376.0,210.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
750,"(-305.5, -241.5)","(-407.0, 108.5)",2,1,84552.0,76969.0,-407.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
751,"(-241.5, 309.5)","(-305.5, 210.5)",1,1,84586.0,76727.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
752,"(-241.5, 108.5)","(-241.5, -49.0)",1,1,84519.5,76486.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
753,"(108.5, 210.5)","(-407.0, 0.0)",1,2,84679.0,76696.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
754,"(-407.0, -49.0)","(210.5, 0.0)",2,1,84784.25,76907.0,210.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
755,"(-305.5, 0.0)","(-49.0, 210.5)",2,2,84865.0,77117.5,210.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
756,"(309.5, 440.5)","(-407.0, 440.5)",1,1,85240.0,77427.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
757,"(210.5, 0.0)","(-305.5, 309.5)",1,2,85345.25,77427.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
758,"(-305.5, 309.5)","(-305.5, 440.5)",2,2,85412.75,77867.5,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
759,"(-49.0, 210.5)","(-305.5, 108.5)",1,2,85493.5,78078.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
760,"(-407.0, 108.5)","(-49.0, 108.5)",2,2,85523.25,78186.5,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
761,"(210.5, 0.0)","(-305.5, 108.5)",1,1,85628.5,78397.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
762,"(-305.5, -49.0)","(-407.0, -49.0)",1,1,85451.25,78091.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
763,"(-241.5, 210.5)","(-241.5, 309.5)",2,2,85485.25,78401.0,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
764,"(-407.0, -241.5)","(210.5, 309.5)",2,1,85745.25,78611.5,210.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
765,"(210.5, 0.0)","(-407.0, -305.5)",1,2,85850.5,78611.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
766,"(-305.5, 309.5)","(-407.0, -49.0)",1,2,85852.5,78921.0,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
767,"(-241.5, 108.5)","(-49.0, 440.5)",2,2,86048.25,79361.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
768,"(210.5, 0.0)","(-407.0, 440.5)",1,1,86153.5,79572.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
769,"(-407.0, -49.0)","(-407.0, 0.0)",2,2,85950.0,79572.0,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
770,"(-241.5, 0.0)","(-241.5, 210.5)",2,2,85934.5,79782.5,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
771,"(210.5, 309.5)","(-407.0, 309.5)",1,2,86194.5,80092.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
772,"(-407.0, 108.5)","(-305.5, 309.5)",2,2,86196.5,80401.5,309.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
773,"(-305.5, 0.0)","(-241.5, -49.0)",2,2,86051.25,80352.5,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
774,"(-407.0, -305.5)","(-241.5, 210.5)",2,2,86035.75,80563.0,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
775,"(-241.5, 210.5)","(-305.5, 0.0)",1,1,86020.25,80321.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
776,"(-305.5, 440.5)","(-407.0, 210.5)",1,1,86087.75,80016.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
777,"(108.5, 309.5)","(-305.5, 0.0)",1,1,86296.75,80124.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
778,"(-305.5, 440.5)","(-305.5, 108.5)",1,1,86364.25,79819.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
779,"(-407.0, -49.0)","(-407.0, 309.5)",2,1,86315.5,79412.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
780,"(-407.0, 210.5)","(108.5, 0.0)",2,1,86369.75,79520.5,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
781,"(-305.5, 210.5)","(-407.0, -241.5)",1,2,86322.25,79731.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
782,"(108.5, 440.5)","(-305.5, 0.0)",1,1,86596.75,79839.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.5
783,"(-241.5, 0.0)","(-49.0, 108.5)",2,1,86626.5,79790.5,-49.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
784,"(309.5, 440.5)","(-49.0, 210.5)",1,1,87001.5,80100.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
785,"(-407.0, 309.5)","(-305.5, -49.0)",1,1,86952.75,79693.0,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
786,"(-305.5, 309.5)","(-407.0, 309.5)",1,1,86954.75,79387.5,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
787,"(108.5, 0.0)","(-305.5, 108.5)",1,1,87009.0,79496.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
788,"(-241.5, 108.5)","(-49.0, 440.5)",2,1,87204.75,79447.0,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
789,"(-407.0, -49.0)","(440.5, 0.0)",2,1,87425.0,79887.5,440.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
790,"(-407.0, 440.5)","(-407.0, 210.5)",1,2,87441.75,80328.0,440.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
791,"(440.5, 0.0)","(-407.0, -241.5)",1,1,87662.0,80768.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
792,"(-49.0, 108.5)","(-407.0, -49.0)",1,1,87691.75,80719.5,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
793,"(108.5, 0.0)","(-241.5, 309.5)",1,1,87746.0,80828.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
794,"(-407.0, 108.5)","(-407.0, 440.5)",2,1,87762.75,80421.0,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
795,"(-241.5, 440.5)","(-241.5, 309.5)",1,1,87862.25,80179.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
796,"(-305.5, 108.5)","(-305.5, -49.0)",1,1,87763.75,79874.0,-305.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
797,"(-241.5, 440.5)","(-305.5, 108.5)",1,2,87863.25,80314.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
798,"(210.5, 0.0)","(-407.0, 108.5)",1,2,87968.5,80314.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
799,"(-305.5, 108.5)","(108.5, 440.5)",2,2,88243.0,80755.0,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
800,"(-241.5, 108.5)","(-49.0, 0.0)",2,1,88218.5,80706.0,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
